,round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer
279,100,0.32588055220601914,0.845454552769661,0.36015239679074446,0.8309492930014205,<function elu at 0x7f1605d95158>,3,0.0,,100,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
280,150,9.178948802659008,0.42424242424242425,8.043752010684022,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,150,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
281,50,0.6914648034355857,0.5757575757575758,0.6934140667958749,0.46553966189856955,<function relu at 0x7f1605d950d0>,2,0.0,,50,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
282,100,0.35282946988714464,0.8545454545454545,0.43824294469847686,0.811443433029909,<function relu at 0x7f1605d950d0>,2,0.0,,100,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
283,150,0.6937009023897576,0.42424242424242425,0.6944204161164045,0.5071521456436932,<function relu at 0x7f1605d950d0>,1,0.0,,150,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
284,100,0.3678931612747185,0.8363636363636363,0.3590915869617024,0.823146944083225,<function elu at 0x7f1605d95158>,4,0.0,,100,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
285,100,0.6927882252317487,0.5757575757575758,0.6935784346260547,0.49024707412223667,<function relu at 0x7f1605d950d0>,1,0.0,,100,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
286,150,0.3817355170845985,0.8303030303030303,0.38478946979357453,0.8322496749024707,<function elu at 0x7f1605d95158>,4,0.0,,150,16,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
287,50,0.3687858052975075,0.8333333402872085,0.42842230334471043,0.8127438319830033,<function elu at 0x7f1605d95158>,3,0.0,,50,32,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
288,100,0.3991922057120863,0.8393939393939394,0.47029968435389735,0.7932379713914174,<function elu at 0x7f1605d95158>,1,0.0,,100,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
289,150,0.6923594317652962,0.5757575861432336,0.6940429859415608,0.4980494255982388,<function relu at 0x7f1605d950d0>,3,0.0,,150,8,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
290,100,0.3296046918258071,0.8333333416418596,0.35174140800638376,0.8309492926526286,<function elu at 0x7f1605d95158>,3,0.0,,100,16,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,funnel,
291,150,0.3323895751075311,0.8545454545454545,0.4167105764143353,0.8179453836150845,<function relu at 0x7f1605d950d0>,2,0.0,,150,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
292,50,0.4257506794810014,0.8303030303030303,0.46658834327911175,0.8049414824447334,<function elu at 0x7f1605d95158>,1,0.0,,50,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
293,50,0.3507029337557717,0.8454545454545455,0.42584013021422007,0.8140442132639792,<function elu at 0x7f1605d95158>,1,0.0,,50,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
294,50,0.3438021264292977,0.8575757575757575,0.41338529875707875,0.8166449934980494,<function elu at 0x7f1605d95158>,4,0.0,,50,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
295,100,0.6891502105828488,0.5757575757575758,0.6944660493239315,0.4837451235370611,<function relu at 0x7f1605d950d0>,1,0.0,,100,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
296,150,0.33990675382541885,0.8484848484848485,0.42745795155410937,0.8049414824447334,<function elu at 0x7f1605d95158>,4,0.0,,150,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
297,50,9.178948802659008,0.42424242424242425,8.043752007428632,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,50,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
298,50,0.6910586221651598,0.5757575861432336,0.6936081291330186,0.4798439641922751,<function relu at 0x7f1605d950d0>,3,0.0,,50,32,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
299,50,0.6936741390011527,0.4242424339056015,0.6935620903968811,0.4967490359075048,<function relu at 0x7f1605d950d0>,3,0.0,,50,32,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
300,150,0.34271526833375293,0.8424242424242424,0.3379955980026009,0.8517555266579974,<function elu at 0x7f1605d95158>,4,0.0,,150,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
301,100,0.683334136912317,0.8303030303030303,0.9972574074688442,0.7711313394018205,<function elu at 0x7f1605d95158>,4,0.0,,100,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
302,100,9.178948918255895,0.42424242424242425,8.043752088658366,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,100,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
303,100,0.6927419846708124,0.5757575757575758,0.6941701400109478,0.4811443433029909,<function relu at 0x7f1605d950d0>,1,0.0,,100,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
304,100,0.35788364569571884,0.8363636431368915,0.3438787470073336,0.8517555335175696,<function elu at 0x7f1605d95158>,3,0.0,,100,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
305,100,0.36122186382611593,0.8575757575757575,0.4176370964248717,0.8153446033810143,<function elu at 0x7f1605d95158>,4,0.0,,100,8,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,brick,
306,150,0.30774607200909293,0.8636363636363636,0.34286593089172884,0.8413524057217165,<function elu at 0x7f1605d95158>,2,0.0,,150,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
307,50,0.38996105606785353,0.8121212121212121,0.44791528075849346,0.8023407022106632,<function relu at 0x7f1605d950d0>,1,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
308,50,0.3740014547651464,0.8545454615896398,0.43571151835633193,0.8166450014039971,<function relu at 0x7f1605d950d0>,3,0.0,,50,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
309,100,0.2988841392551408,0.8545454545454545,0.3538791480024862,0.8257477243172952,<function elu at 0x7f1605d95158>,4,0.0,,100,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,funnel,
310,150,9.178948918255895,0.42424242424242425,8.043752097339407,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,150,16,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,brick,
311,50,0.34566016590053383,0.8575757575757575,0.3952150590553085,0.8205461638491548,<function elu at 0x7f1605d95158>,2,0.0,,50,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
312,100,9.178948802659008,0.42424242424242425,8.043752007893687,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,100,32,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
313,50,9.178948802659008,0.42424242424242425,8.043752009288855,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,50,64,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,brick,
314,100,0.36747748698249005,0.8575757575757575,0.4191662204513624,0.811443433029909,<function relu at 0x7f1605d950d0>,4,0.0,,100,8,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,brick,
315,150,0.39748705444913923,0.8575757575757575,0.42652217240614143,0.8140442132639792,<function relu at 0x7f1605d950d0>,4,0.0,,150,64,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
316,100,0.6875873334480055,0.5757575757575758,0.6941057710250735,0.4967490247074122,<function relu at 0x7f1605d950d0>,1,0.0,,100,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Nadam'>,funnel,
317,150,0.4326693239546637,0.7848484848484848,0.4450930656592023,0.7997399219765929,<function elu at 0x7f1605d95158>,1,0.0,,150,64,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,brick,
318,150,0.36593295259570535,0.8454545519568704,0.39893799612567465,0.8387516325797464,<function elu at 0x7f1605d95158>,3,0.0,,150,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
319,150,0.6918319983915849,0.5757575861432336,0.6938362692050413,0.4876463048944858,<function relu at 0x7f1605d950d0>,3,0.0,,150,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
320,150,6.837979733913077,0.5757575861432336,7.985688186743006,0.5045513770747712,<function elu at 0x7f1605d95158>,3,0.0,,150,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
321,100,0.3199528960235925,0.8727272727272727,0.3399969132557546,0.8582574772431729,<function elu at 0x7f1605d95158>,2,0.0,,100,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,brick,
322,150,0.6914178599010814,0.5757575757575758,0.6932607771361293,0.49934980494148246,<function relu at 0x7f1605d950d0>,4,0.0,,150,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,funnel,
323,150,0.6904495773893414,0.5757575757575758,0.6944419793561779,0.48634590377113135,<function elu at 0x7f1605d95158>,2,0.0,,150,64,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
324,150,0.36455034777230716,0.8484848484848485,0.43457528856551786,0.812743823146944,<function relu at 0x7f1605d950d0>,1,0.0,,150,16,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Adam'>,brick,
325,100,0.302344365993684,0.8818181818181818,0.3579446620220665,0.8426527958387516,<function elu at 0x7f1605d95158>,2,0.0,,100,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Adam'>,brick,
326,150,0.3356068264510461,0.8696969696969697,0.3375574827011414,0.8452535760728218,<function elu at 0x7f1605d95158>,2,0.0,,150,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
327,50,0.3680803677023946,0.8454545454545455,0.44250667193143667,0.8153446033810143,<function relu at 0x7f1605d950d0>,1,0.0,,50,8,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Adam'>,brick,
328,150,6.837979901554215,0.5757575757575758,7.98568837973816,0.5045513654096229,<function elu at 0x7f1605d95158>,2,0.0,,150,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
329,150,0.34441945663095475,0.8484848484848485,0.3202378979695327,0.8569570871261378,<function elu at 0x7f1605d95158>,1,0.0,,150,8,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,funnel,
330,150,0.6924915422092784,0.5757575757575758,0.6934793776746534,0.5045513654096229,<function relu at 0x7f1605d950d0>,2,0.0,,150,64,2,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
331,100,0.35593928887540105,0.8363636363636363,0.43784095257934724,0.8023407022106632,<function relu at 0x7f1605d950d0>,1,0.0,,100,16,2,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
332,100,9.178948802659008,0.42424242424242425,8.043752009908928,0.49544863459037713,<function elu at 0x7f1605d95158>,2,0.0,,100,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Nadam'>,funnel,
333,50,0.3864554458043792,0.8363636428659612,0.4544766558326965,0.7984395405018438,<function relu at 0x7f1605d950d0>,3,0.0,,50,32,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,funnel,
334,150,9.178948918255895,0.42424242424242425,8.043752109895912,0.49544863459037713,<function elu at 0x7f1605d95158>,4,0.0,,150,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,funnel,
335,150,0.3831042131634824,0.8363636363636363,0.32699725522401757,0.8582574772431729,<function elu at 0x7f1605d95158>,2,0.0,,150,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Adam'>,funnel,
336,50,9.178948828668307,0.42424242424242425,8.043752037347218,0.49544863459037713,<function elu at 0x7f1605d95158>,1,0.0,,50,32,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
337,50,0.32377185595758035,0.8575757575757575,0.40807170204827936,0.8192457737321196,<function elu at 0x7f1605d95158>,4,0.0,,50,8,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
338,50,0.6928666739752798,0.5757575757575758,0.6941610608826378,0.4668400520156047,<function relu at 0x7f1605d950d0>,4,0.0,,50,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Nadam'>,funnel,
339,50,0.3241345657120374,0.8575757633556019,0.39213870310373555,0.8218465609032714,<function elu at 0x7f1605d95158>,3,0.0,,50,32,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.1875,<class 'keras.optimizers.Adam'>,funnel,
340,100,9.178948828668307,0.42424242424242425,8.043752037347216,0.49544863459037713,<function relu at 0x7f1605d950d0>,1,0.0,,100,64,4,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,2.75,<class 'keras.optimizers.Nadam'>,brick,
341,150,9.178949172930286,0.4242424339056015,8.04375230940483,0.4954486447053396,<function elu at 0x7f1605d95158>,3,0.0,,150,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
342,150,9.178949172930286,0.4242424339056015,8.04375228971747,0.49544864559669644,<function elu at 0x7f1605d95158>,3,0.0,,150,16,3,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.875,<class 'keras.optimizers.Nadam'>,brick,
343,50,9.178948918255895,0.42424242424242425,8.043752106640524,0.49544863459037713,<function relu at 0x7f1605d950d0>,4,0.0,,50,64,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.625,<class 'keras.optimizers.Nadam'>,funnel,
344,50,0.36652744331143117,0.8424242424242424,0.4494912238314608,0.7984395318595578,<function relu at 0x7f1605d950d0>,2,0.0,,50,64,5,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Adam'>,funnel,
345,100,0.350485331644163,0.8333333333333334,0.4065312371139705,0.8062418725617685,<function relu at 0x7f1605d950d0>,2,0.0,,100,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,0.5,<class 'keras.optimizers.Nadam'>,brick,
346,100,0.36469439884478394,0.851515158739957,0.43433178758783986,0.8114434411296298,<function elu at 0x7f1605d95158>,3,0.0,,100,16,3,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,4.4375,<class 'keras.optimizers.Adam'>,funnel,
347,150,0.3580237226827056,0.8303030303030303,0.3495633291019974,0.8309492847854356,<function elu at 0x7f1605d95158>,2,0.0,,150,8,5,normal,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,3.3125,<class 'keras.optimizers.Adam'>,brick,
348,50,0.3183618044875788,0.8515151515151516,0.36967585000884085,0.8322496749024707,<function elu at 0x7f1605d95158>,4,0.0,,50,16,4,uniform,<function sigmoid at 0x7f1605d95510>,<function binary_crossentropy at 0x7f1605d95488>,1.0625,<class 'keras.optimizers.Nadam'>,funnel,
